통계연월,통계시도명,통계시군구명,장애유형,장애등급,등록장애인수
201712,대구광역시,남구,뇌병변,4급,122
201712,대구광역시,남구,신장,4급,1
201712,대구광역시,남구,안면,4급,7
201712,대구광역시,남구,장루.요루,4급,46
201712,대구광역시,남구,뇌전증,4급,14
201712,대구광역시,남구,지체,5급,1088
201712,대구광역시,남구,시각,5급,76
201712,대구광역시,남구,청각,5급,534
201712,대구광역시,남구,뇌병변,5급,138
201712,대구광역시,남구,신장,5급,59
201712,대구광역시,남구,심장,5급,4
201712,대구광역시,남구,간,5급,29
201712,대구광역시,남구,안면,5급,1
201712,대구광역시,남구,장루.요루,5급,17
201712,대구광역시,남구,뇌전증,5급,3
201712,대구광역시,남구,지체,6급,1348
201712,대구광역시,남구,시각,6급,658
201712,대구광역시,남구,청각,6급,151
201712,대구광역시,남구,뇌병변,6급,134
201712,대구광역시,북구,지체,1급,314
201712,대구광역시,북구,시각,1급,183
201712,대구광역시,북구,청각,1급,30
201712,대구광역시,북구,언어,1급,1
201712,대구광역시,북구,지적,1급,385
201712,대구광역시,북구,뇌병변,1급,473
201712,대구광역시,북구,자폐성,1급,77
201712,대구광역시,북구,정신,1급,46
201712,대구광역시,북구,신장,1급,34
201712,대구광역시,북구,호흡기,1급,12
201712,대구광역시,북구,안면,1급,2
201712,대구광역시,북구,뇌전증,1급,2
201712,대구광역시,북구,지체,2급,474
201712,대구광역시,북구,시각,2급,45
201712,대구광역시,북구,청각,2급,302
201712,대구광역시,북구,언어,2급,24
201712,대구광역시,북구,지적,2급,579
201712,대구광역시,북구,뇌병변,2급,419
201712,대구광역시,북구,자폐성,2급,110
201712,대구광역시,북구,정신,2급,311
201712,대구광역시,북구,신장,2급,440
201712,대구광역시,북구,심장,2급,4
201712,대구광역시,북구,호흡기,2급,12
201712,대구광역시,북구,간,2급,1
201712,대구광역시,북구,안면,2급,6
201712,대구광역시,북구,뇌전증,2급,2
201712,대구광역시,북구,지체,3급,1151
201712,대구광역시,북구,시각,3급,92
201712,대구광역시,북구,청각,3급,313
201712,대구광역시,북구,언어,3급,66
201712,대구광역시,북구,지적,3급,629
201712,대구광역시,북구,뇌병변,3급,424
201712,대구광역시,북구,자폐성,3급,46
201712,대구광역시,북구,정신,3급,581
201712,대구광역시,북구,심장,3급,33
201712,대구광역시,북구,호흡기,3급,45
201712,대구광역시,북구,간,3급,6
201712,대구광역시,북구,안면,3급,8
201712,대구광역시,북구,장루.요루,3급,7
201712,대구광역시,북구,뇌전증,3급,9
201712,대구광역시,북구,지체,4급,1830
201712,대구광역시,북구,시각,4급,93
201712,대구광역시,북구,청각,4급,566
201712,대구광역시,북구,언어,4급,73
201712,대구광역시,북구,뇌병변,4급,254
201712,대구광역시,북구,신장,4급,7
201712,대구광역시,북구,간,4급,4
201712,대구광역시,북구,안면,4급,12
201712,대구광역시,북구,장루.요루,4급,57
201712,대구광역시,북구,뇌전증,4급,23
201712,대구광역시,북구,지체,5급,2486
201712,대구광역시,북구,시각,5급,169
201712,대구광역시,북구,청각,5급,813
201712,대구광역시,북구,뇌병변,5급,291
201712,대구광역시,북구,신장,5급,191
201712,대구광역시,북구,심장,5급,6
201712,대구광역시,북구,간,5급,92
201712,대구광역시,북구,장루.요루,5급,31
201712,대구광역시,북구,뇌전증,5급,5
201712,대구광역시,북구,지체,6급,3686
201712,대구광역시,북구,시각,6급,1399
201712,대구광역시,북구,청각,6급,318
201712,대구광역시,북구,뇌병변,6급,305
201712,대구광역시,수성구,지체,1급,255
201712,대구광역시,수성구,시각,1급,212
201712,대구광역시,수성구,청각,1급,32
201712,대구광역시,수성구,언어,1급,2
201712,대구광역시,수성구,지적,1급,353
201712,대구광역시,수성구,뇌병변,1급,574
201712,대구광역시,수성구,자폐성,1급,80
201712,대구광역시,수성구,정신,1급,25
201712,대구광역시,수성구,신장,1급,42
201712,대구광역시,수성구,심장,1급,1
201712,대구광역시,수성구,호흡기,1급,10
201712,대구광역시,수성구,간,1급,1
201712,대구광역시,수성구,뇌전증,1급,3
201712,대구광역시,수성구,지체,2급,450
201712,대구광역시,수성구,시각,2급,48
201712,대구광역시,수성구,청각,2급,277
201712,대구광역시,수성구,언어,2급,11
201712,대구광역시,수성구,지적,2급,461
201712,대구광역시,수성구,뇌병변,2급,383
201712,대구광역시,수성구,자폐성,2급,80
201712,대구광역시,수성구,정신,2급,244
201712,대구광역시,수성구,신장,2급,462
201712,대구광역시,수성구,심장,2급,4
201712,대구광역시,수성구,호흡기,2급,26
201712,대구광역시,수성구,간,2급,2
201712,대구광역시,수성구,안면,2급,1
201712,대구광역시,수성구,장루.요루,2급,1
201712,대구광역시,수성구,뇌전증,2급,4
201712,대구광역시,수성구,지체,3급,829
201712,대구광역시,수성구,시각,3급,90
201712,대구광역시,수성구,청각,3급,326
201712,대구광역시,수성구,언어,3급,69
201712,대구광역시,수성구,지적,3급,504
201712,대구광역시,수성구,뇌병변,3급,424
201712,대구광역시,수성구,자폐성,3급,52
201712,대구광역시,수성구,정신,3급,559
201712,대구광역시,수성구,신장,3급,2
201712,대구광역시,수성구,심장,3급,31
201712,대구광역시,수성구,호흡기,3급,50
201712,대구광역시,수성구,간,3급,4
201712,대구광역시,수성구,안면,3급,10
201712,대구광역시,수성구,장루.요루,3급,3
201712,대구광역시,수성구,뇌전증,3급,13
201712,대구광역시,수성구,지체,4급,1324
201712,대구광역시,수성구,시각,4급,102
201712,대구광역시,수성구,청각,4급,577
201712,대구광역시,수성구,언어,4급,64
201712,대구광역시,수성구,뇌병변,4급,260
201712,대구광역시,수성구,신장,4급,3
201712,대구광역시,수성구,간,4급,1
201712,대구광역시,수성구,안면,4급,6
201712,대구광역시,수성구,장루.요루,4급,62
201712,대구광역시,수성구,뇌전증,4급,26
201712,대구광역시,수성구,지체,5급,2023
201712,대구광역시,수성구,시각,5급,138
201712,대구광역시,수성구,청각,5급,972
201712,대구광역시,수성구,뇌병변,5급,233
201712,대구광역시,수성구,신장,5급,232
201712,대구광역시,수성구,심장,5급,7
201712,대구광역시,수성구,간,5급,110
201712,대구광역시,수성구,장루.요루,5급,26
201712,대구광역시,수성구,뇌전증,5급,3
201712,대구광역시,수성구,지체,6급,2772
201712,대구광역시,수성구,시각,6급,1145
201712,대구광역시,수성구,청각,6급,392
201712,대구광역시,수성구,뇌병변,6급,246
201712,대구광역시,달서구,지체,1급,448
201712,대구광역시,달서구,시각,1급,341
201712,대구광역시,달서구,청각,1급,80
201712,대구광역시,달서구,지적,1급,373
201712,대구광역시,달서구,뇌병변,1급,669
201712,대구광역시,달서구,자폐성,1급,98
201712,대구광역시,달서구,정신,1급,35
201712,대구광역시,달서구,신장,1급,52
201712,대구광역시,달서구,심장,1급,1
201712,대구광역시,달서구,호흡기,1급,15
201712,대구광역시,달서구,간,1급,2
201712,대구광역시,달서구,안면,1급,2
201712,대구광역시,달서구,뇌전증,1급,1
201712,대구광역시,달서구,지체,2급,744
201712,대구광역시,달서구,시각,2급,73
201712,대구광역시,달서구,청각,2급,563
201712,대구광역시,달서구,언어,2급,33
201712,대구광역시,달서구,지적,2급,697
201712,대구광역시,달서구,뇌병변,2급,598
201712,대구광역시,달서구,자폐성,2급,104
201712,대구광역시,달서구,정신,2급,387
201712,대구광역시,달서구,신장,2급,644
201712,대구광역시,달서구,심장,2급,6
201712,대구광역시,달서구,호흡기,2급,33
201712,대구광역시,달서구,안면,2급,2
201712,대구광역시,달서구,장루.요루,2급,4
201712,대구광역시,달서구,뇌전증,2급,8
201712,대구광역시,달서구,지체,3급,1398
201712,대구광역시,달서구,시각,3급,150
201712,대구광역시,달서구,청각,3급,450
201712,대구광역시,달서구,언어,3급,91
201712,대구광역시,달서구,지적,3급,971
201712,대구광역시,달서구,뇌병변,3급,593
201712,대구광역시,달서구,자폐성,3급,47
201712,대구광역시,달서구,정신,3급,948
201712,대구광역시,달서구,심장,3급,38
201712,대구광역시,달서구,호흡기,3급,49
201712,대구광역시,달서구,간,3급,7
201712,대구광역시,달서구,안면,3급,11
201712,대구광역시,달서구,장루.요루,3급,9
201712,대구광역시,달서구,뇌전증,3급,22
201712,대구광역시,달서구,지체,4급,2221
201712,대구광역시,달서구,시각,4급,135
201712,대구광역시,달서구,청각,4급,735
201712,대구광역시,달서구,언어,4급,95
201712,대구광역시,달서구,뇌병변,4급,372
201712,대구광역시,달서구,신장,4급,10
201712,대구광역시,달서구,간,4급,4
201712,대구광역시,달서구,안면,4급,15
201712,대구광역시,달서구,장루.요루,4급,78
201712,대구광역시,달서구,뇌전증,4급,43
201712,대구광역시,달서구,지체,5급,3169
201712,대구광역시,달서구,시각,5급,237
201712,대구광역시,달서구,청각,5급,1167
201712,대구광역시,달서구,뇌병변,5급,343
201712,대구광역시,달서구,신장,5급,268
201712,대구광역시,달서구,심장,5급,8
201712,대구광역시,달서구,호흡기,5급,3
201712,대구광역시,달서구,간,5급,137
201712,대구광역시,달서구,장루.요루,5급,43
201712,대구광역시,달서구,뇌전증,5급,12
201712,대구광역시,달서구,지체,6급,4137
201712,대구광역시,달서구,시각,6급,1787
201712,대구광역시,달서구,청각,6급,492
201712,대구광역시,달서구,뇌병변,6급,351
201712,대구광역시,달성군,지체,1급,185
201712,대구광역시,달성군,시각,1급,100
201712,대구광역시,달성군,청각,1급,38
201712,대구광역시,달성군,지적,1급,205
201712,대구광역시,달성군,뇌병변,1급,253
201712,대구광역시,달성군,자폐성,1급,29
201712,대구광역시,달성군,정신,1급,7
201712,대구광역시,달성군,신장,1급,30
201712,대구광역시,달성군,심장,1급,1
201712,대구광역시,달성군,호흡기,1급,5
201712,대구광역시,달성군,간,1급,1
201712,대구광역시,달성군,지체,2급,262
201712,대구광역시,달성군,시각,2급,24
201712,대구광역시,달성군,청각,2급,240
201712,대구광역시,달성군,언어,2급,10
201712,대구광역시,달성군,지적,2급,347
201712,대구광역시,달성군,뇌병변,2급,210
201712,대구광역시,달성군,자폐성,2급,31
201712,대구광역시,달성군,정신,2급,199
201712,대구광역시,달성군,신장,2급,207
201712,대구광역시,달성군,심장,2급,1
201712,대구광역시,달성군,호흡기,2급,13
201712,대구광역시,달성군,간,2급,2
201712,대구광역시,달성군,안면,2급,2
201712,대구광역시,달성군,장루.요루,2급,1
201712,대구광역시,달성군,뇌전증,2급,5
201712,대구광역시,달성군,지체,3급,562
201712,대구광역시,달성군,시각,3급,52
201712,대구광역시,달성군,청각,3급,227
201712,대구광역시,달성군,언어,3급,36
201712,대구광역시,달성군,지적,3급,444
201712,대구광역시,달성군,뇌병변,3급,232
201712,대구광역시,달성군,자폐성,3급,19
201712,대구광역시,달성군,정신,3급,543
201712,대구광역시,달성군,심장,3급,8
201712,대구광역시,달성군,호흡기,3급,20
201712,대구광역시,달성군,간,3급,2
201712,대구광역시,달성군,안면,3급,5
201712,대구광역시,달성군,장루.요루,3급,4
201712,대구광역시,달성군,뇌전증,3급,5
201712,대구광역시,달성군,지체,4급,936
201712,대구광역시,달성군,시각,4급,37
201712,대구광역시,달성군,청각,4급,294
201712,대구광역시,달성군,언어,4급,42
201712,대구광역시,달성군,뇌병변,4급,129
201712,대구광역시,달성군,신장,4급,4
201712,대구광역시,달성군,간,4급,1
201712,대구광역시,달성군,안면,4급,14
201712,대구광역시,달성군,장루.요루,4급,31
201712,대구광역시,달성군,뇌전증,4급,10
201712,대구광역시,달성군,지체,5급,1400
201712,대구광역시,달성군,시각,5급,67
201712,대구광역시,달성군,청각,5급,520
201712,대구광역시,달성군,뇌병변,5급,126
201712,대구광역시,달성군,신장,5급,90
201712,대구광역시,달성군,심장,5급,3
201712,대구광역시,달성군,간,5급,37
201712,대구광역시,달성군,안면,5급,1
201712,대구광역시,달성군,장루.요루,5급,17
201712,대구광역시,달성군,뇌전증,5급,1
201712,대구광역시,달성군,지체,6급,1825
201712,대구광역시,달성군,시각,6급,764
201712,대구광역시,달성군,청각,6급,208
201712,대구광역시,달성군,뇌병변,6급,158
201712,인천광역시,중구,지체,1급,55
201712,인천광역시,중구,시각,1급,72
201712,인천광역시,중구,청각,1급,15
201712,인천광역시,중구,지적,1급,74
201712,인천광역시,중구,뇌병변,1급,119
201712,인천광역시,중구,자폐성,1급,9
201712,인천광역시,중구,정신,1급,3
201712,인천광역시,중구,신장,1급,11
201712,인천광역시,중구,호흡기,1급,2
201712,인천광역시,중구,안면,1급,1
201712,인천광역시,중구,지체,2급,135
201712,인천광역시,중구,시각,2급,13
201712,인천광역시,중구,청각,2급,116
201712,인천광역시,중구,언어,2급,2
201712,인천광역시,중구,지적,2급,109
201712,인천광역시,중구,뇌병변,2급,94
201712,인천광역시,중구,자폐성,2급,13
201712,인천광역시,중구,정신,2급,39
201712,인천광역시,중구,신장,2급,129
201712,인천광역시,중구,심장,2급,2
201712,인천광역시,중구,호흡기,2급,4
201712,인천광역시,중구,간,2급,1
201712,인천광역시,중구,장루.요루,2급,1
201712,인천광역시,중구,지체,3급,344
201712,인천광역시,중구,시각,3급,28
201712,인천광역시,중구,청각,3급,89
201712,인천광역시,중구,언어,3급,26
201712,인천광역시,중구,지적,3급,134
201712,인천광역시,중구,뇌병변,3급,101
201712,인천광역시,중구,자폐성,3급,7
201712,인천광역시,중구,정신,3급,99
201712,인천광역시,중구,심장,3급,6
201712,인천광역시,중구,호흡기,3급,11
201712,인천광역시,중구,간,3급,3
201712,인천광역시,중구,장루.요루,3급,4
201712,인천광역시,중구,뇌전증,3급,1
201712,인천광역시,중구,지체,4급,580
201712,인천광역시,중구,시각,4급,32
201712,인천광역시,중구,청각,4급,131
201712,인천광역시,중구,언어,4급,24
201712,인천광역시,중구,뇌병변,4급,67
201712,인천광역시,중구,신장,4급,1
201712,인천광역시,중구,안면,4급,2
201712,인천광역시,중구,장루.요루,4급,27
201712,인천광역시,중구,뇌전증,4급,10
201712,인천광역시,중구,지체,5급,868
201712,인천광역시,중구,시각,5급,42
201712,인천광역시,중구,청각,5급,192
201712,인천광역시,중구,뇌병변,5급,55
201712,인천광역시,중구,신장,5급,32
201712,인천광역시,중구,심장,5급,2
201712,인천광역시,중구,간,5급,19
201712,인천광역시,중구,장루.요루,5급,8
201712,인천광역시,중구,뇌전증,5급,1
201712,인천광역시,중구,지체,6급,919
201712,인천광역시,중구,시각,6급,392
201712,인천광역시,중구,청각,6급,107
201712,인천광역시,중구,뇌병변,6급,70
201712,인천광역시,동구,지체,1급,50
201712,인천광역시,동구,시각,1급,58
201712,인천광역시,동구,청각,1급,13
201712,인천광역시,동구,언어,1급,1
201712,인천광역시,동구,지적,1급,53
201712,인천광역시,동구,뇌병변,1급,79
201712,인천광역시,동구,자폐성,1급,15
201712,인천광역시,동구,정신,1급,3
201712,인천광역시,동구,신장,1급,8
201712,인천광역시,동구,호흡기,1급,3
201712,인천광역시,동구,지체,2급,142
201712,인천광역시,동구,시각,2급,15
201712,인천광역시,동구,청각,2급,84
201712,인천광역시,동구,언어,2급,4
201712,인천광역시,동구,지적,2급,97
201712,인천광역시,동구,뇌병변,2급,59
201712,인천광역시,동구,자폐성,2급,17
201712,인천광역시,동구,정신,2급,40
201712,인천광역시,동구,신장,2급,107
201712,인천광역시,동구,심장,2급,1
201712,인천광역시,동구,호흡기,2급,4
201712,인천광역시,동구,지체,3급,342
201712,인천광역시,동구,시각,3급,34
201712,인천광역시,동구,청각,3급,88
201712,인천광역시,동구,언어,3급,14
201712,인천광역시,동구,지적,3급,138
201712,인천광역시,동구,뇌병변,3급,85
201712,인천광역시,동구,자폐성,3급,3
201712,인천광역시,동구,정신,3급,122
201712,인천광역시,동구,심장,3급,4
201712,인천광역시,동구,호흡기,3급,9
201712,인천광역시,동구,안면,3급,1
201712,인천광역시,동구,장루.요루,3급,3
201712,인천광역시,동구,뇌전증,3급,1
201712,인천광역시,동구,지체,4급,483
201712,인천광역시,동구,시각,4급,29
201712,인천광역시,동구,청각,4급,159
201712,인천광역시,동구,언어,4급,20
201712,인천광역시,동구,뇌병변,4급,66
201712,인천광역시,동구,신장,4급,1
201712,인천광역시,동구,안면,4급,4
201712,인천광역시,동구,장루.요루,4급,14
201712,인천광역시,동구,뇌전증,4급,9
201712,인천광역시,동구,지체,5급,710
201712,인천광역시,동구,시각,5급,49
201712,인천광역시,동구,청각,5급,141
201712,인천광역시,동구,뇌병변,5급,53
201712,인천광역시,동구,신장,5급,20
201712,인천광역시,동구,심장,5급,1
201712,인천광역시,동구,호흡기,5급,1
201712,인천광역시,동구,간,5급,10
201712,인천광역시,동구,장루.요루,5급,10
201712,인천광역시,동구,뇌전증,5급,1
201712,인천광역시,동구,지체,6급,689
201712,인천광역시,동구,시각,6급,235
201712,인천광역시,동구,청각,6급,89
201712,인천광역시,동구,뇌병변,6급,45
201712,인천광역시,남구,지체,1급,192
201712,인천광역시,남구,시각,1급,287
201712,인천광역시,남구,청각,1급,51
201712,인천광역시,남구,언어,1급,2
201712,인천광역시,남구,지적,1급,279
201712,인천광역시,남구,뇌병변,1급,420
201712,인천광역시,남구,자폐성,1급,73
201712,인천광역시,남구,정신,1급,12
201712,인천광역시,남구,신장,1급,58
201712,인천광역시,남구,심장,1급,1
201712,인천광역시,남구,호흡기,1급,7
201712,인천광역시,남구,간,1급,5
201712,인천광역시,남구,안면,1급,1
201712,인천광역시,남구,뇌전증,1급,1
201712,인천광역시,남구,지체,2급,476
201712,인천광역시,남구,시각,2급,40
201712,인천광역시,남구,청각,2급,321
201712,인천광역시,남구,언어,2급,17
201712,인천광역시,남구,지적,2급,442
201712,인천광역시,남구,뇌병변,2급,337
201712,인천광역시,남구,자폐성,2급,62
201712,인천광역시,남구,정신,2급,149
201712,인천광역시,남구,신장,2급,607
201712,인천광역시,남구,심장,2급,7
201712,인천광역시,남구,호흡기,2급,36
201712,인천광역시,남구,간,2급,2
201712,인천광역시,남구,안면,2급,6
201712,인천광역시,남구,뇌전증,2급,4
201712,인천광역시,남구,지체,3급,1407
201712,인천광역시,남구,시각,3급,108
201712,인천광역시,남구,청각,3급,349
201712,인천광역시,남구,언어,3급,91
201712,인천광역시,남구,지적,3급,671
201712,인천광역시,남구,뇌병변,3급,500
201712,인천광역시,남구,자폐성,3급,22
201712,인천광역시,남구,정신,3급,503
201712,인천광역시,남구,심장,3급,17
201712,인천광역시,남구,호흡기,3급,61
201712,인천광역시,남구,간,3급,2
201712,인천광역시,남구,안면,3급,9
201712,인천광역시,남구,장루.요루,3급,14
201712,인천광역시,남구,뇌전증,3급,12
201712,인천광역시,남구,지체,4급,2199
201712,인천광역시,남구,시각,4급,139
201712,인천광역시,남구,청각,4급,677
201712,인천광역시,남구,언어,4급,98
201712,인천광역시,남구,뇌병변,4급,235
201712,인천광역시,남구,신장,4급,8
201712,인천광역시,남구,심장,4급,1
201712,인천광역시,남구,간,4급,2
201712,인천광역시,남구,안면,4급,8
201712,인천광역시,남구,장루.요루,4급,86
201712,인천광역시,남구,뇌전증,4급,35
201712,인천광역시,남구,지체,5급,3383
201712,인천광역시,남구,시각,5급,198
201712,인천광역시,남구,청각,5급,808
201712,인천광역시,남구,뇌병변,5급,238
201712,인천광역시,남구,신장,5급,140
201712,인천광역시,남구,심장,5급,5
201712,인천광역시,남구,간,5급,72
201712,인천광역시,남구,안면,5급,1
201712,인천광역시,남구,장루.요루,5급,46
201712,인천광역시,남구,뇌전증,5급,9
201712,인천광역시,남구,지체,6급,3630
201712,인천광역시,남구,시각,6급,1460
201712,인천광역시,남구,청각,6급,376
201712,인천광역시,남구,뇌병변,6급,233
201712,인천광역시,연수구,지체,1급,237
201712,인천광역시,연수구,시각,1급,133
201712,인천광역시,연수구,청각,1급,32
201712,인천광역시,연수구,언어,1급,2
201712,인천광역시,연수구,지적,1급,272
201712,인천광역시,연수구,뇌병변,1급,301
201712,인천광역시,연수구,자폐성,1급,68
201712,인천광역시,연수구,정신,1급,11
201712,인천광역시,연수구,신장,1급,31
201712,인천광역시,연수구,호흡기,1급,13
201712,인천광역시,연수구,지체,2급,348
201712,인천광역시,연수구,시각,2급,26
201712,인천광역시,연수구,청각,2급,210
201712,인천광역시,연수구,언어,2급,8
201712,인천광역시,연수구,지적,2급,337
201712,인천광역시,연수구,뇌병변,2급,283
201712,인천광역시,연수구,자폐성,2급,61
201712,인천광역시,연수구,정신,2급,97
201712,인천광역시,연수구,신장,2급,301
201712,인천광역시,연수구,심장,2급,4
201712,인천광역시,연수구,호흡기,2급,17
201712,인천광역시,연수구,안면,2급,1
201712,인천광역시,연수구,뇌전증,2급,3
201712,인천광역시,연수구,지체,3급,820
201712,인천광역시,연수구,시각,3급,59
201712,인천광역시,연수구,청각,3급,175
201712,인천광역시,연수구,언어,3급,36
201712,인천광역시,연수구,지적,3급,347
201712,인천광역시,연수구,뇌병변,3급,257
201712,인천광역시,연수구,자폐성,3급,23
201712,인천광역시,연수구,정신,3급,281
201712,인천광역시,연수구,심장,3급,13
201712,인천광역시,연수구,호흡기,3급,32
201712,인천광역시,연수구,안면,3급,3
201712,인천광역시,연수구,장루.요루,3급,6
201712,인천광역시,연수구,뇌전증,3급,10
201712,인천광역시,연수구,지체,4급,1159
201712,인천광역시,연수구,시각,4급,83
201712,인천광역시,연수구,청각,4급,299
201712,인천광역시,연수구,언어,4급,44
201712,인천광역시,연수구,뇌병변,4급,138
201712,인천광역시,연수구,신장,4급,2
201712,인천광역시,연수구,간,4급,2
201712,인천광역시,연수구,안면,4급,2
201712,인천광역시,연수구,장루.요루,4급,31
201712,인천광역시,연수구,뇌전증,4급,24
201712,인천광역시,연수구,지체,5급,1874
201712,인천광역시,연수구,시각,5급,98
201712,인천광역시,연수구,청각,5급,333
201712,인천광역시,연수구,뇌병변,5급,127
201712,인천광역시,연수구,신장,5급,120
201712,인천광역시,연수구,심장,5급,5
201712,인천광역시,연수구,호흡기,5급,3
201712,인천광역시,연수구,간,5급,51
201712,인천광역시,연수구,안면,5급,1
201712,인천광역시,연수구,장루.요루,5급,22
201712,인천광역시,연수구,뇌전증,5급,3
201712,인천광역시,연수구,지체,6급,1926
201712,인천광역시,연수구,시각,6급,713
201712,인천광역시,연수구,청각,6급,212
201712,인천광역시,연수구,뇌병변,6급,112
201712,인천광역시,남동구,지체,1급,409
201712,인천광역시,남동구,시각,1급,332
201712,인천광역시,남동구,청각,1급,83
201712,인천광역시,남동구,지적,1급,382
201712,인천광역시,남동구,뇌병변,1급,560
201712,인천광역시,남동구,자폐성,1급,133
201712,인천광역시,남동구,정신,1급,12
201712,인천광역시,남동구,신장,1급,63
201712,인천광역시,남동구,심장,1급,2
201712,인천광역시,남동구,호흡기,1급,17
201712,인천광역시,남동구,간,1급,1
201712,인천광역시,남동구,뇌전증,1급,2
201712,인천광역시,남동구,지체,2급,649
201712,인천광역시,남동구,시각,2급,65
201712,인천광역시,남동구,청각,2급,418
201712,인천광역시,남동구,언어,2급,31
201712,인천광역시,남동구,지적,2급,526
201712,인천광역시,남동구,뇌병변,2급,475
201712,인천광역시,남동구,자폐성,2급,105
201712,인천광역시,남동구,정신,2급,180
201712,인천광역시,남동구,신장,2급,683
201712,인천광역시,남동구,심장,2급,6
201712,인천광역시,남동구,호흡기,2급,36
201712,인천광역시,남동구,간,2급,4
201712,인천광역시,남동구,안면,2급,4
201712,인천광역시,남동구,장루.요루,2급,1
201712,인천광역시,남동구,뇌전증,2급,6
201712,인천광역시,남동구,지체,3급,1725
201712,인천광역시,남동구,시각,3급,101
201712,인천광역시,남동구,청각,3급,384
201712,인천광역시,남동구,언어,3급,75
201712,인천광역시,남동구,지적,3급,681
201712,인천광역시,남동구,뇌병변,3급,584
201712,인천광역시,남동구,자폐성,3급,27
201712,인천광역시,남동구,정신,3급,575
201712,인천광역시,남동구,심장,3급,26
201712,인천광역시,남동구,호흡기,3급,70
201712,인천광역시,남동구,간,3급,5
201712,인천광역시,남동구,안면,3급,4
201712,인천광역시,남동구,장루.요루,3급,10
201712,인천광역시,남동구,뇌전증,3급,9
201712,인천광역시,남동구,지체,4급,2359
201712,인천광역시,남동구,시각,4급,131
201712,인천광역시,남동구,청각,4급,643
201712,인천광역시,남동구,언어,4급,115
201712,인천광역시,남동구,뇌병변,4급,285
201712,인천광역시,남동구,신장,4급,9
201712,인천광역시,남동구,간,4급,5
201712,인천광역시,남동구,안면,4급,15
201712,인천광역시,남동구,장루.요루,4급,109
201712,인천광역시,남동구,뇌전증,4급,33
201712,인천광역시,남동구,지체,5급,3565
201712,인천광역시,남동구,시각,5급,213
201712,인천광역시,남동구,청각,5급,765
201712,인천광역시,남동구,뇌병변,5급,295
201712,인천광역시,남동구,신장,5급,208
201712,인천광역시,남동구,심장,5급,6
201712,인천광역시,남동구,호흡기,5급,2
201712,인천광역시,남동구,간,5급,98
201712,인천광역시,남동구,안면,5급,1
201712,인천광역시,남동구,장루.요루,5급,43
201712,인천광역시,남동구,뇌전증,5급,15
201712,인천광역시,남동구,지체,6급,4072
201712,인천광역시,남동구,시각,6급,1621
201712,인천광역시,남동구,청각,6급,374
201712,인천광역시,남동구,뇌병변,6급,223
201712,인천광역시,남동구,장루.요루,6급,1
201712,인천광역시,부평구,지체,1급,465
201712,인천광역시,부평구,시각,1급,392
201712,인천광역시,부평구,청각,1급,111
201712,인천광역시,부평구,언어,1급,1
201712,인천광역시,부평구,지적,1급,546
201712,인천광역시,부평구,뇌병변,1급,640
201712,인천광역시,부평구,자폐성,1급,105
201712,인천광역시,부평구,정신,1급,17
201712,인천광역시,부평구,신장,1급,55
201712,인천광역시,부평구,심장,1급,2
201712,인천광역시,부평구,호흡기,1급,17
201712,인천광역시,부평구,간,1급,2
201712,인천광역시,부평구,뇌전증,1급,1
201712,인천광역시,부평구,지체,2급,690
201712,인천광역시,부평구,시각,2급,72
201712,인천광역시,부평구,청각,2급,475
201712,인천광역시,부평구,언어,2급,34
201712,인천광역시,부평구,지적,2급,637
201712,인천광역시,부평구,뇌병변,2급,501
201712,인천광역시,부평구,자폐성,2급,101
201712,인천광역시,부평구,정신,2급,221
201712,인천광역시,부평구,신장,2급,713
201712,인천광역시,부평구,심장,2급,6
201712,인천광역시,부평구,호흡기,2급,34
201712,인천광역시,부평구,간,2급,4
201712,인천광역시,부평구,안면,2급,4
201712,인천광역시,부평구,장루.요루,2급,1
201712,인천광역시,부평구,뇌전증,2급,5
201712,인천광역시,부평구,지체,3급,1655
201712,인천광역시,부평구,시각,3급,146
201712,인천광역시,부평구,청각,3급,457
201712,인천광역시,부평구,언어,3급,114
201712,인천광역시,부평구,지적,3급,822
201712,인천광역시,부평구,뇌병변,3급,557
201712,인천광역시,부평구,자폐성,3급,37
201712,인천광역시,부평구,정신,3급,746
201712,인천광역시,부평구,심장,3급,28
201712,인천광역시,부평구,호흡기,3급,57
201712,인천광역시,부평구,간,3급,7
201712,인천광역시,부평구,안면,3급,9
201712,인천광역시,부평구,장루.요루,3급,10
201712,인천광역시,부평구,뇌전증,3급,16
201712,인천광역시,부평구,지체,4급,2494
201712,인천광역시,부평구,시각,4급,168
201712,인천광역시,부평구,청각,4급,771
201712,인천광역시,부평구,언어,4급,146
201712,인천광역시,부평구,뇌병변,4급,296
201712,인천광역시,부평구,신장,4급,6
201712,인천광역시,부평구,간,4급,5
201712,인천광역시,부평구,안면,4급,12
201712,인천광역시,부평구,장루.요루,4급,84
201712,인천광역시,부평구,뇌전증,4급,50
201712,인천광역시,부평구,지체,5급,3714
201712,인천광역시,부평구,시각,5급,252
201712,인천광역시,부평구,청각,5급,1012
201712,인천광역시,부평구,뇌병변,5급,301
201712,인천광역시,부평구,신장,5급,215
201712,인천광역시,부평구,심장,5급,7
201712,인천광역시,부평구,호흡기,5급,2
201712,인천광역시,부평구,간,5급,107
201712,인천광역시,부평구,장루.요루,5급,37
201712,인천광역시,부평구,뇌전증,5급,14
201712,인천광역시,부평구,지체,6급,4168
