통계연월,통계시도명,통계시군구명,장애유형,장애정도,등록장애인수
202212,인천광역시,강화군,안면,심한 장애,4
202212,인천광역시,강화군,장루.요루,심한 장애,2
202212,인천광역시,강화군,뇌전증,심한 장애,1
202212,인천광역시,강화군,지체,심하지 않은 장애,2070
202212,인천광역시,강화군,시각,심하지 않은 장애,422
202212,인천광역시,강화군,청각,심하지 않은 장애,889
202212,인천광역시,강화군,언어,심하지 않은 장애,19
202212,인천광역시,강화군,뇌병변,심하지 않은 장애,195
202212,인천광역시,강화군,신장,심하지 않은 장애,50
202212,인천광역시,강화군,심장,심하지 않은 장애,4
202212,인천광역시,강화군,호흡기,심하지 않은 장애,1
202212,인천광역시,강화군,간,심하지 않은 장애,28
202212,인천광역시,강화군,안면,심하지 않은 장애,2
202212,인천광역시,강화군,장루.요루,심하지 않은 장애,41
202212,인천광역시,강화군,뇌전증,심하지 않은 장애,13
202212,인천광역시,옹진군,지체,심한 장애,128
202212,인천광역시,옹진군,시각,심한 장애,19
202212,인천광역시,옹진군,청각,심한 장애,58
202212,인천광역시,옹진군,언어,심한 장애,10
202212,인천광역시,옹진군,지적,심한 장애,178
202212,인천광역시,옹진군,뇌병변,심한 장애,63
202212,인천광역시,옹진군,자폐성,심한 장애,16
202212,인천광역시,옹진군,정신,심한 장애,32
202212,인천광역시,옹진군,신장,심한 장애,23
202212,인천광역시,옹진군,심장,심한 장애,2
202212,인천광역시,옹진군,호흡기,심한 장애,2
202212,인천광역시,옹진군,간,심한 장애,1
202212,인천광역시,옹진군,장루.요루,심한 장애,1
202212,인천광역시,옹진군,지체,심하지 않은 장애,642
202212,인천광역시,옹진군,시각,심하지 않은 장애,127
202212,인천광역시,옹진군,청각,심하지 않은 장애,220
202212,인천광역시,옹진군,언어,심하지 않은 장애,5
202212,인천광역시,옹진군,뇌병변,심하지 않은 장애,49
202212,인천광역시,옹진군,신장,심하지 않은 장애,11
202212,인천광역시,옹진군,심장,심하지 않은 장애,1
202212,인천광역시,옹진군,호흡기,심하지 않은 장애,1
202212,인천광역시,옹진군,간,심하지 않은 장애,7
202212,인천광역시,옹진군,안면,심하지 않은 장애,1
202212,인천광역시,옹진군,장루.요루,심하지 않은 장애,9
202212,인천광역시,옹진군,뇌전증,심하지 않은 장애,1
202212,광주광역시,동구,지체,심한 장애,405
202212,광주광역시,동구,시각,심한 장애,123
202212,광주광역시,동구,청각,심한 장애,170
202212,광주광역시,동구,언어,심한 장애,30
202212,광주광역시,동구,지적,심한 장애,482
202212,광주광역시,동구,뇌병변,심한 장애,341
202212,광주광역시,동구,자폐성,심한 장애,69
202212,광주광역시,동구,정신,심한 장애,306
202212,광주광역시,동구,신장,심한 장애,173
202212,광주광역시,동구,심장,심한 장애,15
202212,광주광역시,동구,호흡기,심한 장애,20
202212,광주광역시,동구,간,심한 장애,1
202212,광주광역시,동구,안면,심한 장애,1
202212,광주광역시,동구,장루.요루,심한 장애,4
202212,광주광역시,동구,뇌전증,심한 장애,3
202212,광주광역시,동구,지체,심하지 않은 장애,1827
202212,광주광역시,동구,시각,심하지 않은 장애,497
202212,광주광역시,동구,청각,심하지 않은 장애,752
202212,광주광역시,동구,언어,심하지 않은 장애,22
202212,광주광역시,동구,뇌병변,심하지 않은 장애,262
202212,광주광역시,동구,정신,심하지 않은 장애,2
202212,광주광역시,동구,신장,심하지 않은 장애,57
202212,광주광역시,동구,호흡기,심하지 않은 장애,1
202212,광주광역시,동구,간,심하지 않은 장애,32
202212,광주광역시,동구,안면,심하지 않은 장애,4
202212,광주광역시,동구,장루.요루,심하지 않은 장애,38
202212,광주광역시,동구,뇌전증,심하지 않은 장애,17
202212,광주광역시,서구,지체,심한 장애,1067
202212,광주광역시,서구,시각,심한 장애,312
202212,광주광역시,서구,청각,심한 장애,577
202212,광주광역시,서구,언어,심한 장애,56
202212,광주광역시,서구,지적,심한 장애,1378
202212,광주광역시,서구,뇌병변,심한 장애,763
202212,광주광역시,서구,자폐성,심한 장애,218
202212,광주광역시,서구,정신,심한 장애,576
202212,광주광역시,서구,신장,심한 장애,365
202212,광주광역시,서구,심장,심한 장애,20
202212,광주광역시,서구,호흡기,심한 장애,47
202212,광주광역시,서구,간,심한 장애,1
202212,광주광역시,서구,안면,심한 장애,3
202212,광주광역시,서구,장루.요루,심한 장애,6
202212,광주광역시,서구,뇌전증,심한 장애,9
202212,광주광역시,서구,지체,심하지 않은 장애,4515
202212,광주광역시,서구,시각,심하지 않은 장애,1165
202212,광주광역시,서구,청각,심하지 않은 장애,1485
202212,광주광역시,서구,언어,심하지 않은 장애,47
202212,광주광역시,서구,뇌병변,심하지 않은 장애,580
202212,광주광역시,서구,정신,심하지 않은 장애,5
202212,광주광역시,서구,신장,심하지 않은 장애,155
202212,광주광역시,서구,심장,심하지 않은 장애,8
202212,광주광역시,서구,호흡기,심하지 않은 장애,2
202212,광주광역시,서구,간,심하지 않은 장애,80
202212,광주광역시,서구,안면,심하지 않은 장애,3
202212,광주광역시,서구,장루.요루,심하지 않은 장애,73
202212,광주광역시,서구,뇌전증,심하지 않은 장애,54
202212,광주광역시,남구,지체,심한 장애,814
202212,광주광역시,남구,시각,심한 장애,224
202212,광주광역시,남구,청각,심한 장애,402
202212,광주광역시,남구,언어,심한 장애,49
202212,광주광역시,남구,지적,심한 장애,1141
202212,광주광역시,남구,뇌병변,심한 장애,603
202212,광주광역시,남구,자폐성,심한 장애,174
202212,광주광역시,남구,정신,심한 장애,634
202212,광주광역시,남구,신장,심한 장애,336
202212,광주광역시,남구,심장,심한 장애,15
202212,광주광역시,남구,호흡기,심한 장애,47
202212,광주광역시,남구,간,심한 장애,2
202212,광주광역시,남구,안면,심한 장애,6
202212,광주광역시,남구,장루.요루,심한 장애,6
202212,광주광역시,남구,뇌전증,심한 장애,7
202212,광주광역시,남구,지체,심하지 않은 장애,3558
202212,광주광역시,남구,시각,심하지 않은 장애,991
202212,광주광역시,남구,청각,심하지 않은 장애,1310
202212,광주광역시,남구,언어,심하지 않은 장애,49
202212,광주광역시,남구,뇌병변,심하지 않은 장애,450
202212,광주광역시,남구,정신,심하지 않은 장애,13
202212,광주광역시,남구,신장,심하지 않은 장애,111
202212,광주광역시,남구,심장,심하지 않은 장애,7
202212,광주광역시,남구,간,심하지 않은 장애,67
202212,광주광역시,남구,안면,심하지 않은 장애,2
202212,광주광역시,남구,장루.요루,심하지 않은 장애,90
202212,광주광역시,남구,뇌전증,심하지 않은 장애,16
202212,광주광역시,북구,지체,심한 장애,1729
202212,광주광역시,북구,시각,심한 장애,405
202212,광주광역시,북구,청각,심한 장애,722
202212,광주광역시,북구,언어,심한 장애,104
202212,광주광역시,북구,지적,심한 장애,2212
202212,광주광역시,북구,뇌병변,심한 장애,1232
202212,광주광역시,북구,자폐성,심한 장애,307
202212,광주광역시,북구,정신,심한 장애,1009
202212,광주광역시,북구,신장,심한 장애,649
202212,광주광역시,북구,심장,심한 장애,32
202212,광주광역시,북구,호흡기,심한 장애,96
202212,광주광역시,북구,간,심한 장애,6
202212,광주광역시,북구,안면,심한 장애,14
202212,광주광역시,북구,장루.요루,심한 장애,11
202212,광주광역시,북구,뇌전증,심한 장애,23
202212,광주광역시,북구,지체,심하지 않은 장애,7270
202212,광주광역시,북구,시각,심하지 않은 장애,1818
202212,광주광역시,북구,청각,심하지 않은 장애,2435
202212,광주광역시,북구,언어,심하지 않은 장애,82
202212,광주광역시,북구,뇌병변,심하지 않은 장애,888
202212,광주광역시,북구,정신,심하지 않은 장애,7
202212,광주광역시,북구,신장,심하지 않은 장애,181
202212,광주광역시,북구,심장,심하지 않은 장애,6
202212,광주광역시,북구,호흡기,심하지 않은 장애,2
202212,광주광역시,북구,간,심하지 않은 장애,108
202212,광주광역시,북구,안면,심하지 않은 장애,9
202212,광주광역시,북구,장루.요루,심하지 않은 장애,102
202212,광주광역시,북구,뇌전증,심하지 않은 장애,74
202212,광주광역시,광산구,지체,심한 장애,1479
202212,광주광역시,광산구,시각,심한 장애,265
202212,광주광역시,광산구,청각,심한 장애,601
202212,광주광역시,광산구,언어,심한 장애,82
202212,광주광역시,광산구,지적,심한 장애,2246
202212,광주광역시,광산구,뇌병변,심한 장애,933
202212,광주광역시,광산구,자폐성,심한 장애,304
202212,광주광역시,광산구,정신,심한 장애,627
202212,광주광역시,광산구,신장,심한 장애,435
202212,광주광역시,광산구,심장,심한 장애,19
202212,광주광역시,광산구,호흡기,심한 장애,67
202212,광주광역시,광산구,간,심한 장애,2
202212,광주광역시,광산구,안면,심한 장애,12
202212,광주광역시,광산구,장루.요루,심한 장애,11
202212,광주광역시,광산구,뇌전증,심한 장애,14
202212,광주광역시,광산구,지체,심하지 않은 장애,6249
202212,광주광역시,광산구,시각,심하지 않은 장애,1343
202212,광주광역시,광산구,청각,심하지 않은 장애,1706
202212,광주광역시,광산구,언어,심하지 않은 장애,83
202212,광주광역시,광산구,뇌병변,심하지 않은 장애,603
202212,광주광역시,광산구,정신,심하지 않은 장애,2
202212,광주광역시,광산구,신장,심하지 않은 장애,171
202212,광주광역시,광산구,심장,심하지 않은 장애,13
202212,광주광역시,광산구,호흡기,심하지 않은 장애,3
202212,광주광역시,광산구,간,심하지 않은 장애,97
202212,광주광역시,광산구,안면,심하지 않은 장애,9
202212,광주광역시,광산구,장루.요루,심하지 않은 장애,80
202212,광주광역시,광산구,뇌전증,심하지 않은 장애,51
202212,대전광역시,동구,지체,심한 장애,1240
202212,대전광역시,동구,시각,심한 장애,300
202212,대전광역시,동구,청각,심한 장애,445
202212,대전광역시,동구,언어,심한 장애,64
202212,대전광역시,동구,지적,심한 장애,1429
202212,대전광역시,동구,뇌병변,심한 장애,798
202212,대전광역시,동구,자폐성,심한 장애,182
202212,대전광역시,동구,정신,심한 장애,685
202212,대전광역시,동구,신장,심한 장애,429
202212,대전광역시,동구,심장,심한 장애,16
202212,대전광역시,동구,호흡기,심한 장애,58
202212,대전광역시,동구,간,심한 장애,2
202212,대전광역시,동구,안면,심한 장애,13
202212,대전광역시,동구,장루.요루,심한 장애,10
202212,대전광역시,동구,뇌전증,심한 장애,13
202212,대전광역시,동구,지체,심하지 않은 장애,5084
202212,대전광역시,동구,시각,심하지 않은 장애,1063
202212,대전광역시,동구,청각,심하지 않은 장애,1602
202212,대전광역시,동구,언어,심하지 않은 장애,51
202212,대전광역시,동구,뇌병변,심하지 않은 장애,546
202212,대전광역시,동구,정신,심하지 않은 장애,4
202212,대전광역시,동구,신장,심하지 않은 장애,116
202212,대전광역시,동구,심장,심하지 않은 장애,4
202212,대전광역시,동구,호흡기,심하지 않은 장애,3
202212,대전광역시,동구,간,심하지 않은 장애,60
202212,대전광역시,동구,안면,심하지 않은 장애,2
202212,대전광역시,동구,장루.요루,심하지 않은 장애,75
202212,대전광역시,동구,뇌전증,심하지 않은 장애,42
202212,대전광역시,중구,지체,심한 장애,1088
202212,대전광역시,중구,시각,심한 장애,248
202212,대전광역시,중구,청각,심한 장애,415
202212,대전광역시,중구,언어,심한 장애,81
202212,대전광역시,중구,지적,심한 장애,1235
202212,대전광역시,중구,뇌병변,심한 장애,757
202212,대전광역시,중구,자폐성,심한 장애,175
202212,대전광역시,중구,정신,심한 장애,597
202212,대전광역시,중구,신장,심한 장애,506
202212,대전광역시,중구,심장,심한 장애,11
202212,대전광역시,중구,호흡기,심한 장애,45
202212,대전광역시,중구,간,심한 장애,6
202212,대전광역시,중구,안면,심한 장애,8
202212,대전광역시,중구,장루.요루,심한 장애,1
202212,대전광역시,중구,뇌전증,심한 장애,12
202212,대전광역시,중구,지체,심하지 않은 장애,4947
202212,대전광역시,중구,시각,심하지 않은 장애,1096
202212,대전광역시,중구,청각,심하지 않은 장애,1630
202212,대전광역시,중구,언어,심하지 않은 장애,47
202212,대전광역시,중구,뇌병변,심하지 않은 장애,576
202212,대전광역시,중구,정신,심하지 않은 장애,3
202212,대전광역시,중구,신장,심하지 않은 장애,134
202212,대전광역시,중구,심장,심하지 않은 장애,5
202212,대전광역시,중구,호흡기,심하지 않은 장애,3
202212,대전광역시,중구,간,심하지 않은 장애,61
202212,대전광역시,중구,안면,심하지 않은 장애,5
202212,대전광역시,중구,장루.요루,심하지 않은 장애,78
202212,대전광역시,중구,뇌전증,심하지 않은 장애,27
202212,대전광역시,서구,지체,심한 장애,1706
202212,대전광역시,서구,시각,심한 장애,417
202212,대전광역시,서구,청각,심한 장애,547
202212,대전광역시,서구,언어,심한 장애,91
202212,대전광역시,서구,지적,심한 장애,1943
202212,대전광역시,서구,뇌병변,심한 장애,1206
202212,대전광역시,서구,자폐성,심한 장애,367
202212,대전광역시,서구,정신,심한 장애,936
202212,대전광역시,서구,신장,심한 장애,634
202212,대전광역시,서구,심장,심한 장애,25
202212,대전광역시,서구,호흡기,심한 장애,77
202212,대전광역시,서구,간,심한 장애,7
202212,대전광역시,서구,안면,심한 장애,14
202212,대전광역시,서구,장루.요루,심한 장애,16
202212,대전광역시,서구,뇌전증,심한 장애,25
202212,대전광역시,서구,지체,심하지 않은 장애,7167
202212,대전광역시,서구,시각,심하지 않은 장애,1649
202212,대전광역시,서구,청각,심하지 않은 장애,2298
202212,대전광역시,서구,언어,심하지 않은 장애,87
202212,대전광역시,서구,뇌병변,심하지 않은 장애,863
202212,대전광역시,서구,정신,심하지 않은 장애,5
202212,대전광역시,서구,신장,심하지 않은 장애,227
202212,대전광역시,서구,심장,심하지 않은 장애,10
202212,대전광역시,서구,간,심하지 않은 장애,103
202212,대전광역시,서구,안면,심하지 않은 장애,14
202212,대전광역시,서구,장루.요루,심하지 않은 장애,102
202212,대전광역시,서구,뇌전증,심하지 않은 장애,58
202212,대전광역시,유성구,지체,심한 장애,1075
202212,대전광역시,유성구,시각,심한 장애,173
202212,대전광역시,유성구,청각,심한 장애,352
202212,대전광역시,유성구,언어,심한 장애,61
202212,대전광역시,유성구,지적,심한 장애,1091
202212,대전광역시,유성구,뇌병변,심한 장애,793
202212,대전광역시,유성구,자폐성,심한 장애,349
202212,대전광역시,유성구,정신,심한 장애,520
202212,대전광역시,유성구,신장,심한 장애,349
202212,대전광역시,유성구,심장,심한 장애,23
202212,대전광역시,유성구,호흡기,심한 장애,40
202212,대전광역시,유성구,간,심한 장애,2
202212,대전광역시,유성구,안면,심한 장애,4
202212,대전광역시,유성구,장루.요루,심한 장애,11
202212,대전광역시,유성구,뇌전증,심한 장애,8
202212,대전광역시,유성구,지체,심하지 않은 장애,4281
202212,대전광역시,유성구,시각,심하지 않은 장애,1006
202212,대전광역시,유성구,청각,심하지 않은 장애,1242
202212,대전광역시,유성구,언어,심하지 않은 장애,41
202212,대전광역시,유성구,뇌병변,심하지 않은 장애,485
202212,대전광역시,유성구,정신,심하지 않은 장애,7
202212,대전광역시,유성구,신장,심하지 않은 장애,177
202212,대전광역시,유성구,심장,심하지 않은 장애,7
202212,대전광역시,유성구,호흡기,심하지 않은 장애,6
202212,대전광역시,유성구,간,심하지 않은 장애,83
202212,대전광역시,유성구,안면,심하지 않은 장애,8
202212,대전광역시,유성구,장루.요루,심하지 않은 장애,63
202212,대전광역시,유성구,뇌전증,심하지 않은 장애,27
202212,대전광역시,대덕구,지체,심한 장애,934
202212,대전광역시,대덕구,시각,심한 장애,180
202212,대전광역시,대덕구,청각,심한 장애,305
202212,대전광역시,대덕구,언어,심한 장애,50
202212,대전광역시,대덕구,지적,심한 장애,1306
202212,대전광역시,대덕구,뇌병변,심한 장애,607
202212,대전광역시,대덕구,자폐성,심한 장애,115
202212,대전광역시,대덕구,정신,심한 장애,468
202212,대전광역시,대덕구,신장,심한 장애,342
202212,대전광역시,대덕구,심장,심한 장애,13
202212,대전광역시,대덕구,호흡기,심한 장애,40
202212,대전광역시,대덕구,간,심한 장애,5
202212,대전광역시,대덕구,안면,심한 장애,9
202212,대전광역시,대덕구,장루.요루,심한 장애,9
202212,대전광역시,대덕구,뇌전증,심한 장애,12
202212,대전광역시,대덕구,지체,심하지 않은 장애,3780
202212,대전광역시,대덕구,시각,심하지 않은 장애,768
202212,대전광역시,대덕구,청각,심하지 않은 장애,1246
202212,대전광역시,대덕구,언어,심하지 않은 장애,34
202212,대전광역시,대덕구,뇌병변,심하지 않은 장애,384
202212,대전광역시,대덕구,정신,심하지 않은 장애,4
202212,대전광역시,대덕구,신장,심하지 않은 장애,80
202212,대전광역시,대덕구,심장,심하지 않은 장애,3
202212,대전광역시,대덕구,호흡기,심하지 않은 장애,2
202212,대전광역시,대덕구,간,심하지 않은 장애,50
202212,대전광역시,대덕구,안면,심하지 않은 장애,4
202212,대전광역시,대덕구,장루.요루,심하지 않은 장애,65
202212,대전광역시,대덕구,뇌전증,심하지 않은 장애,32
202212,울산광역시,중구,지체,심한 장애,810
202212,울산광역시,중구,시각,심한 장애,162
202212,울산광역시,중구,청각,심한 장애,372
202212,울산광역시,중구,언어,심한 장애,43
202212,울산광역시,중구,지적,심한 장애,780
202212,울산광역시,중구,뇌병변,심한 장애,564
202212,울산광역시,중구,자폐성,심한 장애,169
202212,울산광역시,중구,정신,심한 장애,299
202212,울산광역시,중구,신장,심한 장애,339
202212,울산광역시,중구,심장,심한 장애,25
202212,울산광역시,중구,호흡기,심한 장애,47
202212,울산광역시,중구,간,심한 장애,2
202212,울산광역시,중구,안면,심한 장애,5
202212,울산광역시,중구,장루.요루,심한 장애,6
202212,울산광역시,중구,뇌전증,심한 장애,4
202212,울산광역시,중구,지체,심하지 않은 장애,3989
202212,울산광역시,중구,시각,심하지 않은 장애,910
202212,울산광역시,중구,청각,심하지 않은 장애,1335
202212,울산광역시,중구,언어,심하지 않은 장애,48
202212,울산광역시,중구,뇌병변,심하지 않은 장애,428
202212,울산광역시,중구,정신,심하지 않은 장애,2
202212,울산광역시,중구,신장,심하지 않은 장애,117
202212,울산광역시,중구,심장,심하지 않은 장애,3
202212,울산광역시,중구,호흡기,심하지 않은 장애,1
202212,울산광역시,중구,간,심하지 않은 장애,72
202212,울산광역시,중구,안면,심하지 않은 장애,13
202212,울산광역시,중구,장루.요루,심하지 않은 장애,60
202212,울산광역시,중구,뇌전증,심하지 않은 장애,25
202212,울산광역시,남구,지체,심한 장애,1040
202212,울산광역시,남구,시각,심한 장애,267
202212,울산광역시,남구,청각,심한 장애,450
202212,울산광역시,남구,언어,심한 장애,55
202212,울산광역시,남구,지적,심한 장애,960
202212,울산광역시,남구,뇌병변,심한 장애,698
202212,울산광역시,남구,자폐성,심한 장애,232
202212,울산광역시,남구,정신,심한 장애,365
202212,울산광역시,남구,신장,심한 장애,428
202212,울산광역시,남구,심장,심한 장애,34
202212,울산광역시,남구,호흡기,심한 장애,58
202212,울산광역시,남구,간,심한 장애,1
202212,울산광역시,남구,안면,심한 장애,5
202212,울산광역시,남구,장루.요루,심한 장애,9
202212,울산광역시,남구,뇌전증,심한 장애,8
202212,울산광역시,남구,지체,심하지 않은 장애,4711
202212,울산광역시,남구,시각,심하지 않은 장애,1055
202212,울산광역시,남구,청각,심하지 않은 장애,1462
202212,울산광역시,남구,언어,심하지 않은 장애,57
202212,울산광역시,남구,뇌병변,심하지 않은 장애,484
202212,울산광역시,남구,정신,심하지 않은 장애,4
202212,울산광역시,남구,신장,심하지 않은 장애,193
202212,울산광역시,남구,심장,심하지 않은 장애,8
202212,울산광역시,남구,호흡기,심하지 않은 장애,3
202212,울산광역시,남구,간,심하지 않은 장애,104
202212,울산광역시,남구,안면,심하지 않은 장애,8
202212,울산광역시,남구,장루.요루,심하지 않은 장애,67
202212,울산광역시,남구,뇌전증,심하지 않은 장애,20
202212,울산광역시,동구,지체,심한 장애,533
202212,울산광역시,동구,시각,심한 장애,117
202212,울산광역시,동구,청각,심한 장애,336
202212,울산광역시,동구,언어,심한 장애,32
202212,울산광역시,동구,지적,심한 장애,685
202212,울산광역시,동구,뇌병변,심한 장애,390
202212,울산광역시,동구,자폐성,심한 장애,103
202212,울산광역시,동구,정신,심한 장애,178
202212,울산광역시,동구,신장,심한 장애,227
202212,울산광역시,동구,심장,심한 장애,12
202212,울산광역시,동구,호흡기,심한 장애,59
202212,울산광역시,동구,간,심한 장애,3
202212,울산광역시,동구,안면,심한 장애,6
202212,울산광역시,동구,장루.요루,심한 장애,2
202212,울산광역시,동구,뇌전증,심한 장애,3
202212,울산광역시,동구,지체,심하지 않은 장애,2532
202212,울산광역시,동구,시각,심하지 않은 장애,515
202212,울산광역시,동구,청각,심하지 않은 장애,1041
202212,울산광역시,동구,언어,심하지 않은 장애,31
202212,울산광역시,동구,뇌병변,심하지 않은 장애,253
202212,울산광역시,동구,신장,심하지 않은 장애,120
202212,울산광역시,동구,심장,심하지 않은 장애,4
202212,울산광역시,동구,간,심하지 않은 장애,49
202212,울산광역시,동구,안면,심하지 않은 장애,7
202212,울산광역시,동구,장루.요루,심하지 않은 장애,30
202212,울산광역시,동구,뇌전증,심하지 않은 장애,12
202212,울산광역시,북구,지체,심한 장애,721
202212,울산광역시,북구,시각,심한 장애,120
202212,울산광역시,북구,청각,심한 장애,376
202212,울산광역시,북구,언어,심한 장애,55
202212,울산광역시,북구,지적,심한 장애,938
202212,울산광역시,북구,뇌병변,심한 장애,486
202212,울산광역시,북구,자폐성,심한 장애,172
202212,울산광역시,북구,정신,심한 장애,191
202212,울산광역시,북구,신장,심한 장애,211
202212,울산광역시,북구,심장,심한 장애,35
202212,울산광역시,북구,호흡기,심한 장애,35
202212,울산광역시,북구,간,심한 장애,2
202212,울산광역시,북구,안면,심한 장애,9
202212,울산광역시,북구,장루.요루,심한 장애,2
202212,울산광역시,북구,뇌전증,심한 장애,6
202212,울산광역시,북구,지체,심하지 않은 장애,3335
202212,울산광역시,북구,시각,심하지 않은 장애,576
202212,울산광역시,북구,청각,심하지 않은 장애,832
202212,울산광역시,북구,언어,심하지 않은 장애,49
202212,울산광역시,북구,뇌병변,심하지 않은 장애,333
202212,울산광역시,북구,정신,심하지 않은 장애,3
202212,울산광역시,북구,신장,심하지 않은 장애,125
202212,울산광역시,북구,심장,심하지 않은 장애,3
202212,울산광역시,북구,간,심하지 않은 장애,60
202212,울산광역시,북구,안면,심하지 않은 장애,5
202212,울산광역시,북구,장루.요루,심하지 않은 장애,21
202212,울산광역시,북구,뇌전증,심하지 않은 장애,13
202212,울산광역시,울주군,지체,심한 장애,998
202212,울산광역시,울주군,시각,심한 장애,207
202212,울산광역시,울주군,청각,심한 장애,448
202212,울산광역시,울주군,언어,심한 장애,56
202212,울산광역시,울주군,지적,심한 장애,1301
202212,울산광역시,울주군,뇌병변,심한 장애,692
202212,울산광역시,울주군,자폐성,심한 장애,131
202212,울산광역시,울주군,정신,심한 장애,424
202212,울산광역시,울주군,신장,심한 장애,290
202212,울산광역시,울주군,심장,심한 장애,39
202212,울산광역시,울주군,호흡기,심한 장애,53
202212,울산광역시,울주군,간,심한 장애,1
202212,울산광역시,울주군,안면,심한 장애,11
202212,울산광역시,울주군,장루.요루,심한 장애,8
202212,울산광역시,울주군,뇌전증,심한 장애,12
202212,울산광역시,울주군,지체,심하지 않은 장애,4241
202212,울산광역시,울주군,시각,심하지 않은 장애,843
202212,울산광역시,울주군,청각,심하지 않은 장애,1342
202212,울산광역시,울주군,언어,심하지 않은 장애,36
202212,울산광역시,울주군,뇌병변,심하지 않은 장애,454
202212,울산광역시,울주군,정신,심하지 않은 장애,2
202212,울산광역시,울주군,신장,심하지 않은 장애,139
202212,울산광역시,울주군,심장,심하지 않은 장애,6
202212,울산광역시,울주군,호흡기,심하지 않은 장애,4
202212,울산광역시,울주군,간,심하지 않은 장애,81
202212,울산광역시,울주군,안면,심하지 않은 장애,3
202212,울산광역시,울주군,장루.요루,심하지 않은 장애,57
202212,울산광역시,울주군,뇌전증,심하지 않은 장애,17
202212,세종특별자치시,세종특별자치시,지체,심한 장애,1163
202212,세종특별자치시,세종특별자치시,시각,심한 장애,157
202212,세종특별자치시,세종특별자치시,청각,심한 장애,428
202212,세종특별자치시,세종특별자치시,언어,심한 장애,48
202212,세종특별자치시,세종특별자치시,지적,심한 장애,1180
202212,세종특별자치시,세종특별자치시,뇌병변,심한 장애,629
202212,세종특별자치시,세종특별자치시,자폐성,심한 장애,265
202212,세종특별자치시,세종특별자치시,정신,심한 장애,469
202212,세종특별자치시,세종특별자치시,신장,심한 장애,354
202212,세종특별자치시,세종특별자치시,심장,심한 장애,17
202212,세종특별자치시,세종특별자치시,호흡기,심한 장애,45
202212,세종특별자치시,세종특별자치시,간,심한 장애,4
202212,세종특별자치시,세종특별자치시,안면,심한 장애,8
202212,세종특별자치시,세종특별자치시,장루.요루,심한 장애,5
202212,세종특별자치시,세종특별자치시,뇌전증,심한 장애,4
202212,세종특별자치시,세종특별자치시,지체,심하지 않은 장애,4685
202212,세종특별자치시,세종특별자치시,시각,심하지 않은 장애,1080
202212,세종특별자치시,세종특별자치시,청각,심하지 않은 장애,1395
202212,세종특별자치시,세종특별자치시,언어,심하지 않은 장애,74
202212,세종특별자치시,세종특별자치시,뇌병변,심하지 않은 장애,477
202212,세종특별자치시,세종특별자치시,정신,심하지 않은 장애,2
202212,세종특별자치시,세종특별자치시,신장,심하지 않은 장애,148
202212,세종특별자치시,세종특별자치시,심장,심하지 않은 장애,10
202212,세종특별자치시,세종특별자치시,호흡기,심하지 않은 장애,4
202212,세종특별자치시,세종특별자치시,간,심하지 않은 장애,77
202212,세종특별자치시,세종특별자치시,안면,심하지 않은 장애,5
202212,세종특별자치시,세종특별자치시,장루.요루,심하지 않은 장애,76
202212,세종특별자치시,세종특별자치시,뇌전증,심하지 않은 장애,20
202212,경기도,수원시,지체,심한 장애,3665
202212,경기도,수원시,시각,심한 장애,765
202212,경기도,수원시,청각,심한 장애,1462
202212,경기도,수원시,언어,심한 장애,212
202212,경기도,수원시,지적,심한 장애,3516
202212,경기도,수원시,뇌병변,심한 장애,2444
202212,경기도,수원시,자폐성,심한 장애,887
202212,경기도,수원시,정신,심한 장애,1571
202212,경기도,수원시,신장,심한 장애,1592
202212,경기도,수원시,심장,심한 장애,59
202212,경기도,수원시,호흡기,심한 장애,149
202212,경기도,수원시,간,심한 장애,6
202212,경기도,수원시,안면,심한 장애,23
202212,경기도,수원시,장루.요루,심한 장애,23
202212,경기도,수원시,뇌전증,심한 장애,29
202212,경기도,수원시,지체,심하지 않은 장애,15777
202212,경기도,수원시,시각,심하지 않은 장애,3738
202212,경기도,수원시,청각,심하지 않은 장애,4884
202212,경기도,수원시,언어,심하지 않은 장애,230
202212,경기도,수원시,뇌병변,심하지 않은 장애,1698
202212,경기도,수원시,정신,심하지 않은 장애,14
202212,경기도,수원시,신장,심하지 않은 장애,496
202212,경기도,수원시,심장,심하지 않은 장애,14
202212,경기도,수원시,호흡기,심하지 않은 장애,6
202212,경기도,수원시,간,심하지 않은 장애,266
202212,경기도,수원시,안면,심하지 않은 장애,20
202212,경기도,수원시,장루.요루,심하지 않은 장애,290
202212,경기도,수원시,뇌전증,심하지 않은 장애,87
202212,경기도,성남시,지체,심한 장애,2821
202212,경기도,성남시,시각,심한 장애,662
202212,경기도,성남시,청각,심한 장애,1161
202212,경기도,성남시,언어,심한 장애,166
202212,경기도,성남시,지적,심한 장애,2923
202212,경기도,성남시,뇌병변,심한 장애,2032
202212,경기도,성남시,자폐성,심한 장애,797
202212,경기도,성남시,정신,심한 장애,1396
202212,경기도,성남시,신장,심한 장애,1190
202212,경기도,성남시,심장,심한 장애,92
202212,경기도,성남시,호흡기,심한 장애,186
202212,경기도,성남시,간,심한 장애,19
202212,경기도,성남시,안면,심한 장애,22
202212,경기도,성남시,장루.요루,심한 장애,24
202212,경기도,성남시,뇌전증,심한 장애,21
202212,경기도,성남시,지체,심하지 않은 장애,11931
202212,경기도,성남시,시각,심하지 않은 장애,2839
202212,경기도,성남시,청각,심하지 않은 장애,4941
